,Common Values,Drug 1 total substructures,Drug 2 total substructures
29818,2568,53.0,275.0
29819,2582,53.0,89.0
29820,2572,53.0,16.0
29821,2582,53.0,2.0
29822,2583,53.0,12.0
29823,2567,53.0,2.0
29824,2558,53.0,1.0
29825,2540,53.0,17.0
29826,2485,53.0,28.0
29827,2584,53.0,44.0
29828,2584,53.0,113.0
29829,2584,53.0,0.0
29830,2545,53.0,0.0
29831,2625,53.0,0.0
29832,2580,53.0,41.0
29833,2584,53.0,97.0
29834,2584,53.0,4.0
29835,2575,53.0,0.0
29836,2584,53.0,0.0
29837,2584,53.0,11.0
29838,2504,53.0,0.0
29839,2887,53.0,0.0
29840,2815,53.0,82.0
29841,2882,98.0,86.0
29842,2758,98.0,0.0
29843,2887,98.0,162.0
29844,2807,98.0,17.0
29845,2887,98.0,35.0
29846,2864,98.0,0.0
29847,2886,98.0,76.0
29848,2851,98.0,32.0
29849,2887,98.0,0.0
29850,2743,98.0,0.0
29851,2842,98.0,7.0
29852,2759,98.0,0.0
29853,2887,98.0,84.0
29854,2838,98.0,131.0
29855,2855,98.0,7.0
29856,2879,98.0,180.0
29857,2887,98.0,306.0
29858,2879,98.0,3.0
29859,2862,98.0,0.0
29860,2887,98.0,72.0
29861,2840,98.0,5.0
29862,2876,98.0,129.0
29863,2887,98.0,0.0
29864,2883,98.0,80.0
29865,2739,98.0,0.0
29866,2866,98.0,23.0
29867,2887,98.0,1.0
29868,2884,98.0,36.0
29869,2857,98.0,0.0
29870,2638,98.0,144.0
29871,2867,98.0,45.0
29872,2887,98.0,128.0
29873,2843,98.0,0.0
29874,2887,98.0,49.0
29875,2836,98.0,32.0
29876,2825,98.0,8.0
29877,2856,98.0,0.0
29878,2813,98.0,8.0
29879,2764,98.0,25.0
29880,2811,98.0,0.0
29881,2784,98.0,47.0
29882,2612,98.0,11.0
29883,2798,98.0,0.0
29884,2871,98.0,4.0
29885,2885,98.0,148.0
29886,2875,98.0,21.0
29887,2885,98.0,0.0
29888,2886,98.0,3.0
29889,2870,98.0,30.0
29890,2859,98.0,249.0
29891,2843,98.0,20.0
29892,2774,98.0,0.0
29893,2887,98.0,44.0
29894,2887,98.0,0.0
29895,2887,98.0,51.0
29896,2846,98.0,62.0
29897,2790,98.0,31.0
29898,2883,98.0,74.0
29899,2887,98.0,123.0
29900,2887,98.0,76.0
29901,2876,98.0,103.0
29902,2887,98.0,275.0
29903,2887,98.0,89.0
29904,2805,98.0,16.0
29905,2818,98.0,2.0
29906,2885,98.0,12.0
29907,2761,98.0,2.0
29908,2890,98.0,1.0
29909,2810,98.0,17.0
29910,2890,98.0,28.0
29911,2867,98.0,44.0
29912,2889,98.0,113.0
29913,2854,98.0,0.0
29914,2890,98.0,0.0
29915,2746,98.0,0.0
29916,2845,98.0,41.0
29917,2762,98.0,97.0
29918,2890,98.0,4.0
29919,2841,98.0,0.0
29920,2858,98.0,0.0
29921,2882,98.0,11.0
29922,2890,98.0,0.0
29923,2882,98.0,0.0
29924,2865,98.0,82.0
29925,2890,86.0,0.0
29926,2843,86.0,162.0
29927,2879,86.0,17.0
29928,2890,86.0,35.0
29929,2886,86.0,0.0
29930,2742,86.0,76.0
29931,2869,86.0,32.0
29932,2890,86.0,0.0
29933,2887,86.0,0.0
29934,2860,86.0,7.0
29935,2641,86.0,0.0
29936,2870,86.0,84.0
29937,2890,86.0,131.0
29938,2846,86.0,7.0
29939,2890,86.0,180.0
29940,2839,86.0,306.0
29941,2828,86.0,3.0
29942,2859,86.0,0.0
29943,2816,86.0,72.0
29944,2767,86.0,5.0
29945,2814,86.0,129.0
29946,2787,86.0,0.0
29947,2615,86.0,80.0
29948,2801,86.0,0.0
29949,2874,86.0,23.0
29950,2888,86.0,1.0
29951,2878,86.0,36.0
29952,2888,86.0,0.0
29953,2889,86.0,144.0
29954,2873,86.0,45.0
29955,2862,86.0,128.0
29956,2846,86.0,0.0
29957,2777,86.0,49.0
29958,2890,86.0,32.0
29959,2890,86.0,8.0
29960,2890,86.0,0.0
29961,2849,86.0,8.0
29962,2793,86.0,25.0
29963,2886,86.0,0.0
29964,2890,86.0,47.0
29965,2890,86.0,11.0
29966,2879,86.0,0.0
29967,2890,86.0,4.0
29968,2890,86.0,148.0
29969,2808,86.0,21.0
29970,2813,86.0,0.0
29971,2691,86.0,3.0
29972,2818,86.0,30.0
29973,2738,86.0,249.0
29974,2818,86.0,20.0
29975,2795,86.0,0.0
29976,2817,86.0,44.0
29977,2782,86.0,0.0
29978,2818,86.0,51.0
29979,2684,86.0,62.0
29980,2773,86.0,31.0
29981,2692,86.0,74.0
29982,2818,86.0,123.0
29983,2771,86.0,76.0
29984,2786,86.0,103.0
29985,2810,86.0,275.0
29986,2818,86.0,89.0
29987,2810,86.0,16.0
29988,2793,86.0,2.0
29989,2818,86.0,12.0
29990,2771,86.0,2.0
29991,2807,86.0,1.0
29992,2818,86.0,17.0
29993,2814,86.0,28.0
29994,2670,86.0,44.0
29995,2797,86.0,113.0
29996,2818,86.0,0.0
29997,2815,86.0,0.0
29998,2788,86.0,0.0
29999,2571,86.0,41.0
30000,2798,86.0,97.0
30001,2818,86.0,4.0
30002,2774,86.0,0.0
30003,2818,86.0,0.0
30004,2769,86.0,11.0
30005,2758,86.0,0.0
30006,2787,86.0,0.0
30007,2744,86.0,82.0
30008,2697,0.0,162.0
30009,2748,0.0,17.0
30010,2769,0.0,35.0
30011,2543,0.0,0.0
30012,2729,0.0,76.0
30013,2802,0.0,32.0
30014,2816,0.0,0.0
30015,2806,0.0,0.0
30016,2816,0.0,7.0
30017,2817,0.0,0.0
30018,2801,0.0,84.0
30019,2790,0.0,131.0
30020,2774,0.0,7.0
30021,2705,0.0,180.0
30022,2818,0.0,306.0
30023,2818,0.0,3.0
30024,2818,0.0,0.0
30025,2847,0.0,72.0
30026,2721,0.0,5.0
30027,2814,0.0,129.0
30028,2818,0.0,0.0
30029,2818,0.0,80.0
30030,2807,0.0,0.0
30031,2818,0.0,23.0
30032,2818,0.0,1.0
30033,2736,0.0,36.0
30034,2756,0.0,0.0
30035,2885,0.0,144.0
30036,2805,0.0,45.0
30037,2885,0.0,128.0
30038,2862,0.0,0.0
30039,2884,0.0,49.0
30040,2849,0.0,32.0
30041,2885,0.0,8.0
30042,2741,0.0,0.0
30043,2840,0.0,8.0
30044,2757,0.0,25.0
30045,2885,0.0,0.0
30046,2836,0.0,47.0
30047,2853,0.0,11.0
30048,2877,0.0,0.0
30049,2885,0.0,4.0
30050,2881,0.0,148.0
30051,2860,0.0,21.0
30052,2885,0.0,0.0
30053,2838,0.0,3.0
30054,2874,0.0,30.0
30055,2885,0.0,249.0
30056,2881,0.0,20.0
30057,2737,0.0,0.0
30058,2864,0.0,44.0
30059,2885,0.0,0.0
30060,2882,0.0,51.0
30061,2855,0.0,62.0
30062,2636,0.0,31.0
30063,2869,0.0,74.0
30064,2885,0.0,123.0
30065,2841,0.0,76.0
30066,2885,0.0,103.0
30067,2834,0.0,275.0
30068,2823,0.0,89.0
30069,2854,0.0,16.0
30070,2811,0.0,2.0
30071,2762,0.0,12.0
30072,2809,0.0,2.0
30073,2782,0.0,1.0
30074,2610,0.0,17.0
30075,2796,0.0,28.0
30076,2869,0.0,44.0
30077,2883,0.0,113.0
30078,2873,0.0,0.0
30079,2883,0.0,0.0
30080,2884,0.0,0.0
30081,2868,0.0,41.0
30082,2857,0.0,97.0
30083,2841,0.0,4.0
30084,2772,0.0,0.0
30085,2885,0.0,0.0
30086,2885,0.0,11.0
30087,2885,0.0,0.0
30088,2844,0.0,0.0
30089,2788,0.0,82.0
30090,2881,162.0,17.0
30091,2885,162.0,35.0
30092,2885,162.0,0.0
30093,2874,162.0,76.0
30094,2885,162.0,32.0
30095,2885,162.0,0.0
30096,2803,162.0,0.0
30097,2761,162.0,7.0
30098,2709,162.0,0.0
30099,2761,162.0,84.0
30100,2738,162.0,131.0
30101,2760,162.0,7.0
30102,2731,162.0,180.0
30103,2761,162.0,306.0
30104,2621,162.0,3.0
30105,2716,162.0,0.0
30106,2651,162.0,72.0
30107,2761,162.0,5.0
30108,2716,162.0,129.0
30109,2729,162.0,0.0
30110,2753,162.0,80.0
30111,2761,162.0,0.0
30112,2753,162.0,23.0
30113,2736,162.0,1.0
30114,2761,162.0,36.0
30115,2732,162.0,0.0
30116,2750,162.0,144.0
30117,2761,162.0,45.0
30118,2757,162.0,128.0
30119,2621,162.0,0.0
30120,2740,162.0,49.0
30121,2761,162.0,32.0
30122,2758,162.0,8.0
30123,2731,162.0,0.0
30124,2518,162.0,8.0
30125,2741,162.0,25.0
30126,2761,162.0,0.0
30127,2717,162.0,47.0
30128,2761,162.0,11.0
30129,2712,162.0,0.0
30130,2699,162.0,4.0
30131,2730,162.0,148.0
30132,2723,162.0,21.0
30133,2642,162.0,0.0
30134,2689,162.0,3.0
30135,2664,162.0,30.0
30136,2508,162.0,249.0
30137,2698,162.0,20.0
30138,2745,162.0,0.0
30139,2759,162.0,44.0
30140,2749,162.0,0.0
30141,2759,162.0,51.0
30142,2760,162.0,62.0
30143,2744,162.0,31.0
30144,2737,162.0,74.0
30145,2717,162.0,123.0
30146,2656,162.0,76.0
30147,2761,162.0,103.0
30148,2761,162.0,275.0
30149,2761,162.0,89.0
30150,2720,162.0,16.0
30151,2668,162.0,2.0
30152,2757,162.0,12.0
30153,2761,162.0,2.0
30154,2761,162.0,1.0
30155,2750,162.0,17.0
30156,2761,162.0,28.0
30157,2761,162.0,44.0
30158,2679,162.0,113.0
30159,2810,162.0,0.0
30160,2890,162.0,0.0
30161,2867,162.0,0.0
30162,2889,162.0,41.0
30163,2854,162.0,97.0
30164,2890,162.0,4.0
30165,2746,162.0,0.0
30166,2845,162.0,0.0
30167,2762,162.0,11.0
30168,2890,162.0,0.0
30169,2841,162.0,0.0
30170,2858,162.0,82.0
30171,2882,17.0,35.0
30172,2890,17.0,0.0
30173,2882,17.0,76.0
30174,2865,17.0,32.0
30175,2890,17.0,0.0
30176,2843,17.0,0.0
30177,2879,17.0,7.0
30178,2890,17.0,0.0
30179,2886,17.0,84.0
30180,2742,17.0,131.0
30181,2869,17.0,7.0
30182,2890,17.0,180.0
30183,2887,17.0,306.0
30184,2860,17.0,3.0
30185,2641,17.0,0.0
30186,2870,17.0,72.0
30187,2890,17.0,5.0
30188,2846,17.0,129.0
30189,2890,17.0,0.0
30190,2839,17.0,80.0
30191,2828,17.0,0.0
30192,2859,17.0,23.0
30193,2816,17.0,1.0
30194,2767,17.0,36.0
30195,2814,17.0,0.0
30196,2787,17.0,144.0
30197,2615,17.0,45.0
30198,2801,17.0,128.0
30199,2874,17.0,0.0
30200,2888,17.0,49.0
30201,2878,17.0,32.0
30202,2888,17.0,8.0
30203,2889,17.0,0.0
30204,2873,17.0,8.0
30205,2862,17.0,25.0
30206,2846,17.0,0.0
30207,2777,17.0,47.0
30208,2890,17.0,11.0
30209,2890,17.0,0.0
30210,2890,17.0,4.0
30211,2849,17.0,148.0
30212,2793,17.0,21.0
30213,2886,17.0,0.0
30214,2890,17.0,3.0
30215,2890,17.0,30.0
30216,2879,17.0,249.0
30217,2890,17.0,20.0
30218,2890,17.0,0.0
30219,2808,17.0,44.0
30220,2810,17.0,0.0
30221,2787,17.0,51.0
30222,2809,17.0,62.0
30223,2774,17.0,31.0
30224,2810,17.0,74.0
30225,2670,17.0,123.0
30226,2765,17.0,76.0
30227,2700,17.0,103.0
30228,2810,17.0,275.0
30229,2763,17.0,89.0
30230,2778,17.0,16.0
30231,2802,17.0,2.0
30232,2810,17.0,12.0
30233,2802,17.0,2.0
30234,2785,17.0,1.0
30235,2810,17.0,17.0
30236,2763,17.0,28.0
30237,2799,17.0,44.0
30238,2810,17.0,113.0
30239,2806,17.0,0.0
30240,2666,17.0,0.0
30241,2789,17.0,0.0
30242,2810,17.0,41.0
30243,2807,17.0,97.0
30244,2780,17.0,4.0
30245,2579,17.0,0.0
30246,2790,17.0,0.0
30247,2810,17.0,11.0
30248,2766,17.0,0.0
30249,2810,17.0,0.0
30250,2759,17.0,82.0
30251,2748,35.0,0.0
30252,2779,35.0,76.0
30253,2736,35.0,32.0
30254,2691,35.0,0.0
30255,2736,35.0,0.0
30256,2707,35.0,7.0
30257,2543,35.0,0.0
30258,2721,35.0,84.0
30259,2794,35.0,131.0
30260,2808,35.0,7.0
30261,2798,35.0,180.0
30262,2808,35.0,306.0
30263,2809,35.0,3.0
30264,2793,35.0,0.0
30265,2782,35.0,72.0
30266,2766,35.0,5.0
30267,2707,35.0,129.0
30268,2810,35.0,0.0
30269,2810,35.0,80.0
30270,2810,35.0,0.0
30271,2769,35.0,23.0
30272,2717,35.0,1.0
30273,2806,35.0,36.0
30274,2810,35.0,0.0
30275,2810,35.0,144.0
30276,2799,35.0,45.0
30277,2810,35.0,128.0
30278,2810,35.0,0.0
30279,2730,35.0,49.0
30280,2867,35.0,32.0
30281,2889,35.0,8.0
30282,2854,35.0,0.0
30283,2890,35.0,8.0
30284,2746,35.0,25.0
30285,2845,35.0,0.0
30286,2762,35.0,47.0
30287,2890,35.0,11.0
30288,2841,35.0,0.0
30289,2858,35.0,4.0
30290,2882,35.0,148.0
30291,2890,35.0,21.0
30292,2882,35.0,0.0
30293,2865,35.0,3.0
30294,2890,35.0,30.0
30295,2843,35.0,249.0
30296,2879,35.0,20.0
30297,2890,35.0,0.0
30298,2886,35.0,44.0
30299,2742,35.0,0.0
30300,2869,35.0,51.0
30301,2890,35.0,62.0
30302,2887,35.0,31.0
30303,2860,35.0,74.0
30304,2641,35.0,123.0
30305,2870,35.0,76.0
30306,2890,35.0,103.0
30307,2846,35.0,275.0
30308,2890,35.0,89.0
30309,2839,35.0,16.0
30310,2828,35.0,2.0
30311,2859,35.0,12.0
30312,2816,35.0,2.0
30313,2767,35.0,1.0
30314,2814,35.0,17.0
30315,2787,35.0,28.0
30316,2615,35.0,44.0
30317,2801,35.0,113.0
30318,2874,35.0,0.0
30319,2888,35.0,0.0
30320,2878,35.0,0.0
30321,2888,35.0,41.0
30322,2889,35.0,97.0
30323,2873,35.0,4.0
30324,2862,35.0,0.0
30325,2846,35.0,0.0
30326,2777,35.0,11.0
30327,2890,35.0,0.0
30328,2890,35.0,0.0
30329,2890,35.0,82.0
30330,2849,0.0,76.0
30331,2793,0.0,32.0
30332,2886,0.0,0.0
30333,2890,0.0,0.0
30334,2890,0.0,7.0
30335,2879,0.0,0.0
30336,2890,0.0,84.0
30337,2890,0.0,131.0
30338,2808,0.0,7.0
30339,2866,0.0,180.0
30340,2831,0.0,306.0
30341,2867,0.0,3.0
30342,2723,0.0,0.0
30343,2822,0.0,72.0
30344,2741,0.0,5.0
30345,2867,0.0,129.0
30346,2818,0.0,0.0
30347,2835,0.0,80.0
30348,2859,0.0,0.0
30349,2867,0.0,23.0
30350,2859,0.0,1.0
30351,2842,0.0,36.0
30352,2867,0.0,0.0
30353,2820,0.0,144.0
30354,2856,0.0,45.0
30355,2867,0.0,128.0
30356,2863,0.0,0.0
30357,2721,0.0,49.0
30358,2846,0.0,32.0
30359,2867,0.0,8.0
30360,2864,0.0,0.0
30361,2837,0.0,8.0
30362,2618,0.0,25.0
30363,2847,0.0,0.0
30364,2867,0.0,47.0
30365,2823,0.0,11.0
30366,2867,0.0,0.0
30367,2816,0.0,4.0
30368,2805,0.0,148.0
30369,2848,0.0,21.0
30370,2793,0.0,0.0
30371,2744,0.0,3.0
30372,2791,0.0,30.0
30373,2766,0.0,249.0
30374,2602,0.0,20.0
30375,2778,0.0,0.0
30376,2851,0.0,44.0
30377,2865,0.0,0.0
30378,2855,0.0,51.0
30379,2865,0.0,62.0
30380,2866,0.0,31.0
30381,2850,0.0,74.0
30382,2839,0.0,123.0
30383,2823,0.0,76.0
30384,2754,0.0,103.0
30385,2867,0.0,275.0
30386,2867,0.0,89.0
30387,2867,0.0,16.0
30388,2826,0.0,2.0
30389,2770,0.0,12.0
30390,2863,0.0,2.0
30391,2867,0.0,1.0
30392,2867,0.0,17.0
30393,2856,0.0,28.0
30394,2867,0.0,44.0
30395,2867,0.0,113.0
30396,2785,0.0,0.0
30397,2853,0.0,0.0
30398,2889,0.0,0.0
30399,2745,0.0,41.0
30400,2844,0.0,97.0
30401,2761,0.0,4.0
30402,2889,0.0,0.0
30403,2840,0.0,0.0
30404,2857,0.0,11.0
30405,2881,0.0,0.0
30406,2889,0.0,0.0
30407,2881,0.0,82.0
30408,2864,76.0,32.0
30409,2889,76.0,0.0
30410,2842,76.0,0.0
30411,2878,76.0,7.0
30412,2889,76.0,0.0
30413,2885,76.0,84.0
30414,2741,76.0,131.0
30415,2868,76.0,7.0
30416,2889,76.0,180.0
30417,2886,76.0,306.0
30418,2859,76.0,3.0
30419,2640,76.0,0.0
30420,2869,76.0,72.0
30421,2889,76.0,5.0
30422,2845,76.0,129.0
30423,2889,76.0,0.0
30424,2838,76.0,80.0
30425,2827,76.0,0.0
30426,2858,76.0,23.0
30427,2815,76.0,1.0
30428,2766,76.0,36.0
30429,2813,76.0,0.0
30430,2786,76.0,144.0
30431,2614,76.0,45.0
30432,2800,76.0,128.0
30433,2873,76.0,0.0
30434,2887,76.0,49.0
30435,2877,76.0,32.0
30436,2887,76.0,8.0
30437,2888,76.0,0.0
30438,2872,76.0,8.0
30439,2861,76.0,25.0
30440,2845,76.0,0.0
30441,2776,76.0,47.0
30442,2889,76.0,11.0
30443,2889,76.0,0.0
30444,2889,76.0,4.0
30445,2848,76.0,148.0
30446,2792,76.0,21.0
30447,2885,76.0,0.0
30448,2889,76.0,3.0
30449,2889,76.0,30.0
30450,2878,76.0,249.0
30451,2889,76.0,20.0
30452,2889,76.0,0.0
30453,2807,76.0,44.0
30454,2854,76.0,0.0
30455,2710,76.0,51.0
30456,2809,76.0,62.0
30457,2738,76.0,31.0
30458,2854,76.0,74.0
30459,2809,76.0,123.0
30460,2822,76.0,76.0
30461,2846,76.0,103.0
30462,2854,76.0,275.0
30463,2846,76.0,89.0
30464,2829,76.0,16.0
30465,2854,76.0,2.0
30466,2851,76.0,12.0
30467,2843,76.0,2.0
30468,2854,76.0,1.0
30469,2850,76.0,17.0
30470,2706,76.0,28.0
30471,2833,76.0,44.0
30472,2854,76.0,113.0
30473,2851,76.0,0.0
30474,2824,76.0,0.0
30475,2605,76.0,0.0
30476,2834,76.0,41.0
30477,2854,76.0,97.0
30478,2810,76.0,4.0
30479,2854,76.0,0.0
30480,2803,76.0,0.0
30481,2792,76.0,11.0
30482,2823,76.0,0.0
30483,2780,76.0,0.0
30484,2731,76.0,82.0
30485,2778,32.0,0.0
30486,2751,32.0,0.0
30487,2579,32.0,7.0
30488,2765,32.0,0.0
30489,2838,32.0,84.0
30490,2852,32.0,131.0
30491,2842,32.0,7.0
30492,2852,32.0,180.0
30493,2853,32.0,306.0
30494,2837,32.0,3.0
30495,2826,32.0,0.0
30496,2810,32.0,72.0
30497,2741,32.0,5.0
30498,2854,32.0,129.0
30499,2854,32.0,0.0
30500,2854,32.0,80.0
30501,2813,32.0,0.0
30502,2757,32.0,23.0
30503,2850,32.0,1.0
30504,2854,32.0,36.0
30505,2854,32.0,0.0
30506,2843,32.0,144.0
30507,2854,32.0,45.0
30508,2854,32.0,128.0
30509,2772,32.0,0.0
30510,2746,32.0,49.0
30511,2845,32.0,32.0
30512,2762,32.0,8.0
30513,2890,32.0,0.0
30514,2841,32.0,8.0
30515,2858,32.0,25.0
30516,2882,32.0,0.0
30517,2890,32.0,47.0
30518,2882,32.0,11.0
30519,2865,32.0,0.0
30520,2890,32.0,4.0
30521,2843,32.0,148.0
30522,2879,32.0,21.0
30523,2890,32.0,0.0
30524,2886,32.0,3.0
30525,2742,32.0,30.0
30526,2869,32.0,249.0
30527,2890,32.0,20.0
30528,2887,32.0,0.0
30529,2860,32.0,44.0
30530,2641,32.0,0.0
30531,2870,32.0,51.0
30532,2890,32.0,62.0
30533,2846,32.0,31.0
30534,2890,32.0,74.0
30535,2839,32.0,123.0
30536,2828,32.0,76.0
30537,2859,32.0,103.0
30538,2816,32.0,275.0
30539,2767,32.0,89.0
30540,2814,32.0,16.0
30541,2787,32.0,2.0
30542,2615,32.0,12.0
30543,2801,32.0,2.0
30544,2874,32.0,1.0
30545,2888,32.0,17.0
30546,2878,32.0,28.0
30547,2888,32.0,44.0
30548,2889,,
30549,2873,32.0,0.0
30550,2862,32.0,0.0
30551,2846,32.0,0.0
30552,2777,32.0,41.0
30553,2890,32.0,97.0
30554,2890,32.0,4.0
30555,2890,32.0,0.0
30556,2849,32.0,0.0
30557,2793,32.0,11.0
30558,2886,32.0,0.0
30559,2890,32.0,0.0
30560,2890,32.0,82.0
30561,2879,0.0,0.0
30562,2890,0.0,7.0
30563,2890,0.0,0.0
30564,2808,0.0,84.0
30565,2701,0.0,131.0
30566,2626,0.0,7.0
30567,2746,0.0,180.0
30568,2699,0.0,306.0
30569,2714,0.0,3.0
30570,2738,0.0,0.0
30571,2746,0.0,72.0
30572,2740,0.0,5.0
30573,2721,0.0,129.0
30574,2746,0.0,0.0
30575,2699,0.0,80.0
30576,2743,0.0,0.0
30577,2746,0.0,23.0
30578,2742,0.0,1.0
30579,2606,0.0,36.0
30580,2725,0.0,0.0
30581,2746,0.0,144.0
30582,2743,0.0,45.0
30583,2716,0.0,128.0
30584,2519,0.0,0.0
30585,2730,0.0,49.0
30586,2746,0.0,32.0
30587,2702,0.0,8.0
30588,2746,0.0,0.0
30589,2699,0.0,8.0
30590,2686,0.0,25.0
30591,2715,0.0,0.0
30592,2678,0.0,47.0
30593,2627,0.0,11.0
30594,2696,0.0,0.0
30595,2661,0.0,4.0
30596,2491,0.0,148.0
30597,2659,0.0,21.0
30598,2730,0.0,0.0
30599,2744,0.0,3.0
30600,2734,0.0,30.0
30601,2744,0.0,249.0
30602,2745,0.0,20.0
30603,2731,0.0,0.0
30604,2720,0.0,44.0
30605,2702,0.0,0.0
30606,2641,0.0,51.0
30607,2746,0.0,62.0
30608,2746,0.0,31.0
30609,2746,0.0,74.0
30610,2715,0.0,123.0
30611,2653,0.0,76.0
30612,2742,0.0,103.0
30613,2746,0.0,275.0
30614,2746,0.0,89.0
30615,2737,0.0,16.0
30616,2746,0.0,2.0
30617,2746,0.0,12.0
30618,2668,0.0,2.0
30619,2717,0.0,1.0
30620,2845,0.0,17.0
30621,2796,0.0,28.0
30622,2813,0.0,44.0
30623,2837,0.0,113.0
30624,2845,0.0,0.0
30625,2837,0.0,0.0
30626,2828,0.0,0.0
30627,2845,0.0,41.0
30628,2798,0.0,97.0
30629,2834,0.0,4.0
30630,2845,0.0,0.0
30631,2841,0.0,0.0
30632,2711,0.0,11.0
30633,2830,0.0,0.0
30634,2845,0.0,0.0
30635,2842,0.0,82.0
30636,2831,0.0,7.0
30637,2616,0.0,0.0
30638,2825,0.0,84.0
30639,2845,0.0,131.0
30640,2801,0.0,7.0
30641,2845,0.0,180.0
30642,2794,0.0,306.0
30643,2783,0.0,3.0
30644,2814,0.0,0.0
30645,2771,0.0,72.0
30646,2722,0.0,5.0
30647,2769,0.0,129.0
30648,2742,0.0,0.0
30649,2570,0.0,80.0
30650,2776,0.0,0.0
30651,2829,0.0,23.0
30652,2843,0.0,1.0
30653,2833,0.0,36.0
30654,2843,0.0,0.0
30655,2844,0.0,144.0
30656,2828,0.0,45.0
30657,2817,0.0,128.0
30658,2801,0.0,0.0
30659,2742,0.0,49.0
30660,2845,0.0,32.0
30661,2845,0.0,8.0
30662,2845,0.0,0.0
30663,2804,0.0,8.0
30664,2762,0.0,25.0
30665,2841,0.0,0.0
30666,2845,0.0,47.0
30667,2845,0.0,11.0
30668,2834,0.0,0.0
30669,2845,0.0,4.0
30670,2845,0.0,148.0
30671,2809,0.0,21.0
30672,2762,0.0,0.0
30673,2717,0.0,3.0
30674,2730,0.0,30.0
30675,2754,0.0,249.0
30676,2762,0.0,20.0
30677,2754,0.0,0.0
30678,2737,0.0,44.0
30679,2762,0.0,0.0
30680,2743,0.0,51.0
30681,2751,0.0,62.0
30682,2762,0.0,31.0
30683,2758,0.0,74.0
30684,2624,0.0,123.0
30685,2741,0.0,76.0
30686,2762,0.0,103.0
30687,2759,0.0,275.0
30688,2732,0.0,89.0
30689,2525,0.0,16.0
30690,2742,0.0,2.0
30691,2762,0.0,12.0
30692,2718,0.0,2.0
30693,2762,0.0,1.0
30694,2719,0.0,17.0
30695,2702,0.0,28.0
30696,2733,0.0,44.0
30697,2688,0.0,113.0
30698,2643,0.0,0.0
30699,2690,0.0,0.0
30700,2675,0.0,0.0
30701,2521,0.0,41.0
30702,2673,0.0,97.0
30703,2746,0.0,4.0
30704,2760,0.0,0.0
30705,2750,0.0,0.0
30706,2760,0.0,11.0
30707,2761,0.0,0.0
30708,2747,0.0,0.0
30709,2734,0.0,82.0
30710,2718,7.0,0.0
30711,2657,7.0,84.0
30712,2762,7.0,131.0
30713,2762,7.0,7.0
30714,2762,7.0,180.0
30715,2721,7.0,306.0
30716,2667,7.0,3.0
30717,2758,7.0,0.0
30718,2762,7.0,72.0
30719,2762,7.0,5.0
30720,2751,7.0,129.0
30721,2762,7.0,0.0
30722,2762,7.0,80.0
30723,2682,7.0,0.0
30724,2841,7.0,23.0
30725,2858,7.0,1.0
30726,2882,7.0,36.0
30727,2890,7.0,0.0
30728,2882,7.0,144.0
30729,2865,7.0,45.0
30730,2890,7.0,128.0
30731,2843,7.0,0.0
30732,2879,7.0,49.0
30733,2890,7.0,32.0
30734,2886,7.0,8.0
30735,2742,7.0,0.0
30736,2869,7.0,8.0
30737,2890,7.0,25.0
30738,2887,7.0,0.0
30739,2860,7.0,47.0
30740,2641,7.0,11.0
30741,2870,7.0,0.0
30742,2890,7.0,4.0
30743,2846,7.0,148.0
30744,2890,7.0,21.0
30745,2839,7.0,0.0
30746,2828,7.0,3.0
30747,2859,7.0,30.0
30748,2816,7.0,249.0
30749,2767,7.0,20.0
30750,2814,7.0,0.0
30751,2787,7.0,44.0
30752,2615,7.0,0.0
30753,2801,7.0,51.0
30754,2874,7.0,62.0
30755,2888,7.0,31.0
30756,2878,7.0,74.0
30757,2888,7.0,123.0
30758,2889,7.0,76.0
30759,2873,7.0,103.0
30760,2862,7.0,275.0
30761,2846,7.0,89.0
30762,2777,7.0,16.0
30763,2890,7.0,2.0
30764,2890,7.0,12.0
30765,2890,7.0,2.0
30766,2849,7.0,1.0
30767,2793,7.0,17.0
30768,2886,7.0,28.0
30769,2890,7.0,44.0
30770,2890,7.0,113.0
30771,2879,7.0,0.0
30772,2890,7.0,0.0
30773,2890,7.0,0.0
30774,2808,7.0,41.0
30775,2809,7.0,97.0
30776,2833,7.0,4.0
30777,2841,7.0,0.0
30778,2833,7.0,0.0
30779,2816,7.0,11.0
30780,2841,7.0,0.0
30781,2806,7.0,0.0
30782,2830,7.0,82.0
30783,2841,0.0,84.0
30784,2837,0.0,131.0
30785,2699,0.0,7.0
30786,2820,0.0,180.0
30787,2841,0.0,306.0
30788,2838,0.0,3.0
30789,2811,0.0,0.0
30790,2592,0.0,72.0
30791,2821,0.0,5.0
30792,2841,0.0,129.0
30793,2797,0.0,0.0
30794,2841,0.0,80.0
30795,2790,0.0,0.0
30796,2781,0.0,23.0
30797,2810,0.0,1.0
30798,2767,0.0,36.0
30799,2720,0.0,0.0
30800,2765,0.0,144.0
30801,2738,0.0,45.0
30802,2572,0.0,128.0
30803,2752,0.0,0.0
30804,2825,0.0,49.0
30805,2839,0.0,32.0
30806,2829,0.0,8.0
30807,2839,0.0,0.0
30808,2840,0.0,8.0
30809,2824,0.0,25.0
30810,2813,0.0,0.0
30811,2797,0.0,47.0
30812,2744,0.0,11.0
30813,2841,0.0,0.0
30814,2841,0.0,4.0
30815,2841,0.0,148.0
